Id,UserId,Name,Date,Class,TagBased
59718,44940,Student,2024-03-17T19:51:30.207,3,False
59736,44952,Student,2024-03-19T10:50:10.030,3,False
59744,44792,Student,2024-03-21T07:41:10.103,3,False
59756,43775,Student,2024-03-22T10:41:25.093,3,False
59766,28712,Student,2024-03-24T01:27:55.290,3,False
59781,44991,Student,2024-03-25T17:27:55.393,3,False
59784,37069,Student,2024-03-25T21:50:10.043,3,False
59786,44987,Student,2024-03-26T05:50:35.083,3,False
59791,40400,Student,2024-03-27T08:50:55.153,3,False
59792,41733,Student,2024-03-27T08:50:55.153,3,False
59799,41711,Student,2024-03-28T16:20:00.180,3,False
59809,43566,Student,2024-03-30T04:45:55.087,3,False
31,28,Editor,2011-09-13T21:26:34.943,3,False
32,39,Editor,2011-09-13T21:26:34.943,3,False
36,43,Editor,2011-09-13T21:31:34.983,3,False
67,51,Editor,2011-09-13T22:16:54.970,3,False
84,66,Editor,2011-09-13T23:37:34.920,3,False
87,22,Editor,2011-09-13T23:47:34.980,3,False
92,80,Editor,2011-09-14T00:02:42.710,3,False
101,50,Editor,2011-09-14T00:42:54.080,3,False
102,62,Editor,2011-09-14T00:42:54.080,3,False
104,9,Editor,2011-09-14T00:53:10.303,3,False
123,87,Editor,2011-09-14T02:18:21.180,3,False
155,46,Editor,2011-09-14T05:49:18.853,3,False
177,35,Editor,2011-09-14T09:50:03.060,3,False
204,13,Editor,2011-09-14T14:30:59.800,3,False
211,20,Editor,2011-09-14T14:46:07.763,3,False
235,127,Editor,2011-09-14T18:32:06.647,3,False
237,4,Editor,2011-09-14T18:47:13.767,3,False
239,100,Editor,2011-09-14T19:17:20.740,3,False
241,91,Editor,2011-09-14T19:22:20.903,3,False
255,82,Editor,2011-09-14T21:27:29.023,3,False
260,119,Editor,2011-09-14T21:47:29.277,3,False
263,77,Editor,2011-09-14T22:32:29.273,3,False
264,72,Editor,2011-09-14T22:37:29.297,3,False
265,64,Editor,2011-09-14T22:42:29.317,3,False
274,71,Editor,2011-09-15T02:27:32.373,3,False
285,92,Editor,2011-09-15T06:52:32.627,3,False
309,106,Editor,2011-09-15T16:43:22.860,3,False
337,111,Editor,2011-09-15T23:20:37.397,3,False
338,136,Editor,2011-09-15T23:25:37.373,3,False
339,8,Editor,2011-09-15T23:30:37.397,3,False
346,126,Editor,2011-09-16T01:01:08.513,3,False
366,33,Editor,2011-09-16T09:13:34.280,3,False
409,155,Editor,2011-09-18T16:19:37.267,3,False
419,41,Editor,2011-09-18T19:30:22.900,3,False
442,117,Editor,2011-09-19T19:57:46.007,3,False
450,76,Editor,2011-09-20T05:17:57.820,3,False
455,42,Editor,2011-09-20T15:04:10.930,3,False
458,173,Editor,2011-09-20T16:09:23.133,3,False
557,210,Editor,2011-09-21T06:59:39.307,3,False
574,225,Editor,2011-09-21T14:41:02.437,3,False
575,199,Editor,2011-09-21T14:51:02.500,3,False
588,236,Editor,2011-09-21T18:22:03.747,3,False
597,150,Editor,2011-09-21T21:26:10.777,3,False
598,165,Editor,2011-09-21T23:31:37.107,3,False
606,243,Editor,2011-09-22T08:58:27.733,3,False
624,256,Editor,2011-09-22T19:01:23.897,3,False
631,253,Editor,2011-09-22T22:22:34.210,3,False
633,203,Editor,2011-09-22T23:17:39.783,3,False
645,84,Editor,2011-09-23T16:32:01.403,3,False
665,263,Editor,2011-09-24T14:53:40.913,3,False
668,186,Editor,2011-09-24T17:09:17.153,3,False
689,178,Editor,2011-09-25T22:38:04.533,3,False
707,58,Editor,2011-09-26T14:32:32.960,3,False
715,112,Editor,2011-09-26T19:44:26.743,3,False
723,197,Editor,2011-09-26T23:41:57.853,3,False
734,37,Editor,2011-09-27T08:28:53.137,3,False
754,108,Editor,2011-09-28T05:40:18.507,3,False
757,45,Editor,2011-09-28T09:11:11.027,3,False
784,345,Editor,2011-09-29T11:43:51.243,3,False
789,342,Editor,2011-09-29T15:04:51.720,3,False
810,177,Editor,2011-09-30T21:03:24.453,3,False
820,363,Editor,2011-10-02T11:45:16.673,3,False
842,344,Editor,2011-10-03T16:07:12.153,3,False
854,192,Editor,2011-10-04T21:21:20.600,3,False
859,314,Editor,2011-10-05T05:03:04.417,3,False
862,153,Editor,2011-10-05T08:08:54.220,3,False
871,103,Editor,2011-10-05T20:44:42.380,3,False
876,306,Editor,2011-10-05T23:44:48.000,3,False
881,385,Editor,2011-10-06T13:03:12.427,3,False
890,392,Editor,2011-10-06T19:45:08.453,3,False
899,397,Editor,2011-10-07T21:38:12.487,3,False
906,402,Editor,2011-10-08T12:52:04.143,3,False
913,259,Editor,2011-10-09T04:22:04.030,3,False
919,408,Editor,2011-10-10T18:55:22.567,3,False
926,273,Editor,2011-10-11T05:56:23.743,3,False
959,321,Editor,2011-10-14T01:06:22.240,3,False
999,429,Editor,2011-10-18T22:04:32.427,3,False
1002,350,Editor,2011-10-19T05:26:59.220,3,False
1003,435,Editor,2011-10-19T10:16:59.883,3,False
1013,438,Editor,2011-10-19T23:42:59.137,3,False
1025,401,Editor,2011-10-22T14:11:49.993,3,False
1032,443,Editor,2011-10-23T06:16:25.547,3,False
1040,297,Editor,2011-10-23T17:47:18.633,3,False
1044,141,Editor,2011-10-24T13:57:53.827,3,False
1060,455,Editor,2011-10-26T16:00:17.423,3,False
1063,390,Editor,2011-10-28T03:38:35.160,3,False
1087,228,Editor,2011-10-30T21:55:37.160,3,False
1093,445,Editor,2011-10-31T15:51:27.117,3,False
1130,489,Editor,2011-11-06T15:26:15.270,3,False
1138,492,Editor,2011-11-07T03:26:33.057,3,False
1173,482,Editor,2011-11-11T23:14:24.227,3,False
1182,507,Editor,2011-11-13T01:12:32.237,3,False
1188,506,Editor,2011-11-13T16:47:08.387,3,False
1200,97,Editor,2011-11-16T21:14:46.307,3,False
1201,511,Editor,2011-11-17T02:04:47.523,3,False
1206,519,Editor,2011-11-19T00:58:39.050,3,False
1235,517,Editor,2011-11-24T10:16:02.687,3,False
1254,247,Editor,2011-11-28T08:45:17.743,3,False
1276,176,Editor,2011-12-01T22:09:02.813,3,False
1311,383,Editor,2011-12-07T14:15:30.757,3,False
1313,574,Editor,2011-12-07T15:35:47.380,3,False
1325,18,Editor,2011-12-08T10:45:38.047,3,False
1348,592,Editor,2011-12-15T12:35:35.613,3,False
1385,607,Editor,2011-12-22T21:23:23.937,3,False
1397,621,Editor,2011-12-27T01:55:40.283,3,False
1409,537,Editor,2011-12-29T19:53:41.797,3,False
1429,644,Editor,2012-01-04T11:19:09.693,3,False
1437,624,Editor,2012-01-07T20:37:43.107,3,False
1453,660,Editor,2012-01-10T14:34:50.690,3,False
1462,661,Editor,2012-01-11T15:42:00.380,3,False
1534,706,Editor,2012-01-24T21:15:05.427,3,False
1564,724,Editor,2012-01-29T15:05:03.350,3,False
1577,732,Editor,2012-02-01T07:45:36.540,3,False
1604,640,Editor,2012-02-06T18:10:02.230,3,False
1617,714,Editor,2012-02-07T22:22:58.600,3,False
1624,754,Editor,2012-02-09T04:36:43.217,3,False
1647,765,Editor,2012-02-13T17:16:00.843,3,False
1648,56,Editor,2012-02-13T21:17:19.320,3,False
1650,189,Editor,2012-02-13T22:17:38.807,3,False
1651,282,Editor,2012-02-14T02:18:30.917,3,False
1690,784,Editor,2012-02-22T06:45:53.463,3,False
1700,794,Editor,2012-02-24T17:55:19.330,3,False
1715,796,Editor,2012-02-27T08:20:56.000,3,False
1728,799,Editor,2012-02-29T18:54:34.263,3,False
1731,805,Editor,2012-03-01T00:14:36.997,3,False
1734,807,Editor,2012-03-01T05:29:56.097,3,False
1739,610,Editor,2012-03-01T23:11:14.807,3,False
1744,810,Editor,2012-03-03T06:24:46.693,3,False
1753,812,Editor,2012-03-04T07:42:12.573,3,False
1767,421,Editor,2012-03-05T21:48:13.807,3,False
1771,746,Editor,2012-03-06T05:14:07.880,3,False
1788,518,Editor,2012-03-08T22:39:03.607,3,False
1804,822,Editor,2012-03-12T22:12:25.690,3,False
1819,844,Editor,2012-03-15T19:43:03.153,3,False
1822,840,Editor,2012-03-16T01:08:03.480,3,False
1827,847,Editor,2012-03-17T16:38:09.230,3,False
1832,740,Editor,2012-03-18T06:53:10.103,3,False
1844,755,Editor,2012-03-18T23:58:21.167,3,False
1876,872,Editor,2012-03-27T13:11:53.737,3,False
1886,368,Editor,2012-03-28T23:22:10.023,3,False
1900,884,Editor,2012-03-31T22:53:34.520,3,False
1901,803,Editor,2012-04-01T06:19:03.687,3,False
1914,897,Editor,2012-04-04T21:55:56.323,3,False
1920,901,Editor,2012-04-05T13:30:56.977,3,False
1950,907,Editor,2012-04-09T16:28:04.100,3,False
1955,911,Editor,2012-04-10T15:23:18.123,3,False
1960,910,Editor,2012-04-12T17:29:43.353,3,False
1975,899,Editor,2012-04-14T20:07:05.257,3,False
1983,926,Editor,2012-04-15T17:13:31.580,3,False
1990,935,Editor,2012-04-16T18:58:59.330,3,False
2003,941,Editor,2012-04-19T14:46:02.117,3,False
2010,943,Editor,2012-04-20T05:01:25.143,3,False
2026,783,Editor,2012-04-26T09:03:52.980,3,False
2046,536,Editor,2012-05-01T14:51:00.347,3,False
2057,966,Editor,2012-05-05T19:42:30.727,3,False
2065,557,Editor,2012-05-06T07:07:40.787,3,False
2073,201,Editor,2012-05-07T11:48:02.833,3,False
2105,886,Editor,2012-05-11T23:12:40.907,3,False
2110,998,Editor,2012-05-12T18:07:53.973,3,False
2116,1006,Editor,2012-05-14T10:23:52.013,3,False
2130,1011,Editor,2012-05-16T00:54:11.193,3,False
2135,472,Editor,2012-05-16T13:24:52.977,3,False
2138,1016,Editor,2012-05-16T21:49:52.677,3,False
2146,1021,Editor,2012-05-18T10:31:09.883,3,False
2150,1029,Editor,2012-05-19T19:47:16.813,3,False
2156,1028,Editor,2012-05-21T08:02:40.560,3,False
2157,715,Editor,2012-05-21T08:37:40.470,3,False
2161,984,Editor,2012-05-22T00:04:37.797,3,False
2192,1052,Editor,2012-05-28T00:31:28.673,3,False
2200,1047,Editor,2012-05-29T20:17:44.987,3,False
2202,1055,Editor,2012-05-30T05:42:45.220,3,False
2212,146,Editor,2012-05-31T21:18:00.357,3,False
2225,1071,Editor,2012-06-04T16:49:11.457,3,False
2258,26,Editor,2012-06-08T14:56:51.057,3,False
2271,1064,Editor,2012-06-12T07:18:47.053,3,False
2277,1100,Editor,2012-06-14T08:59:26.183,3,False
2289,1009,Editor,2012-06-15T09:45:26.737,3,False
2292,718,Editor,2012-06-15T17:00:32.497,3,False
2297,1107,Editor,2012-06-16T23:05:41.723,3,False
2303,1111,Editor,2012-06-18T07:01:17.440,3,False
2306,1050,Editor,2012-06-19T12:07:16.370,3,False
2311,1115,Editor,2012-06-19T13:57:16.657,3,False
2312,1119,Editor,2012-06-19T14:02:16.853,3,False
2321,908,Editor,2012-06-20T02:07:25.800,3,False
2345,1138,Editor,2012-06-25T15:54:52.993,3,False
2371,790,Editor,2012-07-01T02:55:14.287,3,False
2382,1157,Editor,2012-07-04T00:07:50.767,3,False
2396,1169,Editor,2012-07-07T01:00:32.500,3,False
2403,1172,Editor,2012-07-08T07:41:51.530,3,False
2404,1160,Editor,2012-07-08T10:21:51.737,3,False
2425,1185,Editor,2012-07-13T01:43:57.820,3,False
2439,1162,Editor,2012-07-14T19:24:19.867,3,False
2448,1192,Editor,2012-07-15T23:40:19.220,3,False
2452,1191,Editor,2012-07-16T07:51:57.197,3,False
2461,1184,Editor,2012-07-18T02:31:06.850,3,False
2481,682,Editor,2012-07-22T04:14:24.670,3,False
2483,1097,Editor,2012-07-23T02:28:55.877,3,False
2486,1207,Editor,2012-07-23T13:06:28.720,3,False
2537,175,Editor,2012-08-04T18:57:57.910,3,False
2541,1224,Editor,2012-08-04T23:33:46.537,3,False
2546,707,Editor,2012-08-05T19:22:43.337,3,False
2548,958,Editor,2012-08-06T01:03:08.513,3,False
2566,1240,Editor,2012-08-08T18:43:11.343,3,False
2570,1229,Editor,2012-08-09T17:57:14.790,3,False
2582,1255,Editor,2012-08-14T18:37:31.767,3,False
2593,1242,Editor,2012-08-16T20:31:10.850,3,False
2598,913,Editor,2012-08-20T06:56:44.437,3,False
2618,1276,Editor,2012-08-23T12:12:16.873,3,False
2623,1278,Editor,2012-08-24T10:02:55.543,3,False
2637,1289,Editor,2012-08-27T02:39:51.420,3,False
2649,1266,Editor,2012-09-01T13:39:09.570,3,False
2650,1300,Editor,2012-09-01T13:59:13.007,3,False
2656,166,Editor,2012-09-03T14:09:49.930,3,False
2672,1314,Editor,2012-09-07T08:43:26.363,3,False
2682,1317,Editor,2012-09-09T10:46:10.797,3,False
2741,1330,Editor,2012-09-14T13:32:05.423,3,False
2751,1332,Editor,2012-09-15T17:04:51.377,3,False
2765,425,Editor,2012-09-19T15:03:59.843,3,False
2826,1343,Editor,2012-09-23T03:05:28.013,3,False
2829,637,Editor,2012-09-23T08:40:28.400,3,False
2866,1354,Editor,2012-09-27T13:49:12.767,3,False
2887,1371,Editor,2012-10-02T10:02:26.247,3,False
2894,1376,Editor,2012-10-04T18:24:12.930,3,False
2900,1380,Editor,2012-10-05T06:50:31.247,3,False
2901,1306,Editor,2012-10-05T10:10:31.043,3,False
2906,1282,Editor,2012-10-05T14:50:32.003,3,False
2926,1392,Editor,2012-10-10T20:39:27.117,3,False
2953,1397,Editor,2012-10-15T16:50:07.303,3,False
2956,1204,Editor,2012-10-15T19:10:07.673,3,False
2984,1427,Editor,2012-10-21T05:35:27.770,3,False
2987,1426,Editor,2012-10-21T09:35:27.673,3,False
2997,1429,Editor,2012-10-21T20:10:28.713,3,False
3009,702,Editor,2012-10-23T13:46:27.403,3,False
3019,1424,Editor,2012-10-23T22:21:28.820,3,False
3025,1439,Editor,2012-10-24T15:26:34.930,3,False
3033,1444,Editor,2012-10-25T16:28:04.190,3,False
3044,1082,Editor,2012-10-27T18:24:17.937,3,False
3046,1446,Editor,2012-10-28T14:14:47.630,3,False
3058,1190,Editor,2012-11-01T11:20:57.863,3,False
3096,1487,Editor,2012-11-12T02:45:02.580,3,False
3099,1482,Editor,2012-11-12T21:14:02.997,3,False
3105,1442,Editor,2012-11-14T02:48:51.353,3,False
3135,865,Editor,2012-11-19T07:03:43.560,3,False
3139,1512,Editor,2012-11-20T16:35:27.360,3,False
3141,1513,Editor,2012-11-21T04:30:33.407,3,False
3144,1517,Editor,2012-11-21T23:45:36.027,3,False
3148,1085,Editor,2012-11-22T17:33:04.553,3,False
3160,1408,Editor,2012-11-24T15:29:11.750,3,False
3161,1522,Editor,2012-11-24T17:24:12.067,3,False
3192,1542,Editor,2012-12-02T18:41:15.903,3,False
3203,1546,Editor,2012-12-04T20:26:55.213,3,False
3204,663,Editor,2012-12-04T21:41:55.597,3,False
3213,1502,Editor,2012-12-06T05:52:19.000,3,False
3215,1556,Editor,2012-12-06T22:08:11.237,3,False
3241,1578,Editor,2012-12-14T09:52:51.940,3,False
3289,1605,Editor,2012-12-22T00:12:34.803,3,False
3306,1606,Editor,2012-12-27T10:31:42.090,3,False
3311,760,Editor,2012-12-28T04:51:44.513,3,False
3318,1618,Editor,2012-12-29T16:50:44.013,3,False
3344,1625,Editor,2013-01-03T08:12:26.900,3,False
3363,1654,Editor,2013-01-08T04:14:15.937,3,False
3378,1661,Editor,2013-01-09T22:35:23.383,3,False
3430,1155,Editor,2013-01-18T20:10:58.990,3,False
3432,1670,Editor,2013-01-19T17:06:34.543,3,False
3446,1686,Editor,2013-01-23T21:10:50.003,3,False
3454,1700,Editor,2013-01-25T19:29:22.680,3,False
3467,1703,Editor,2013-01-27T05:37:56.377,3,False
3487,1712,Editor,2013-01-29T07:05:45.377,3,False
3498,1719,Editor,2013-01-30T21:59:26.537,3,False
3529,1736,Editor,2013-02-06T08:16:16.990,3,False
3547,171,Editor,2013-02-11T18:53:45.760,3,False
3563,1758,Editor,2013-02-13T09:30:26.553,3,False
3569,1732,Editor,2013-02-15T07:12:45.160,3,False
3574,691,Editor,2013-02-16T10:08:19.937,3,False
3583,1770,Editor,2013-02-17T06:43:02.750,3,False
3591,1774,Editor,2013-02-18T03:38:51.147,3,False
3595,1768,Editor,2013-02-18T08:15:17.300,3,False
3613,1777,Editor,2013-02-21T09:38:56.837,3,False
3632,1785,Editor,2013-02-24T16:47:30.037,3,False
3644,1754,Editor,2013-02-25T21:43:50.547,3,False
3655,1702,Editor,2013-02-26T20:18:33.503,3,False
3661,1809,Editor,2013-02-27T19:44:04.740,3,False
3677,1642,Editor,2013-03-03T03:59:13.473,3,False
3686,1815,Editor,2013-03-04T08:44:59.300,3,False
3687,185,Editor,2013-03-04T11:25:37.820,3,False
3696,1792,Editor,2013-03-06T22:19:07.053,3,False
3698,1818,Editor,2013-03-07T04:55:44.070,3,False
3699,1804,Editor,2013-03-07T07:20:58.833,3,False
3702,1822,Editor,2013-03-07T23:47:50.550,3,False
3704,1597,Editor,2013-03-08T19:37:07.457,3,False
3705,1837,Editor,2013-03-08T20:32:17.663,3,False
3711,1835,Editor,2013-03-09T13:06:20.967,3,False
3720,1839,Editor,2013-03-11T15:14:50.733,3,False
3725,1852,Editor,2013-03-12T04:52:42.077,3,False
3733,1773,Editor,2013-03-12T20:31:06.613,3,False
3743,1864,Editor,2013-03-15T10:42:25.877,3,False
3771,1888,Editor,2013-03-22T10:57:24.953,3,False
3805,1767,Editor,2013-03-30T18:30:31.173,3,False
3815,1924,Editor,2013-04-02T00:58:15.567,3,False
3837,1935,Editor,2013-04-06T21:03:40.417,3,False
3852,1941,Editor,2013-04-09T17:54:57.333,3,False
3853,1293,Editor,2013-04-09T18:50:04.777,3,False
3855,1946,Editor,2013-04-10T19:45:13.627,3,False
3871,179,Editor,2013-04-15T01:05:59.007,3,False
3879,168,Editor,2013-04-16T18:05:06.260,3,False
3885,1962,Editor,2013-04-17T17:42:35.977,3,False
3886,1972,Editor,2013-04-18T16:35:00.527,3,False
3907,1983,Editor,2013-04-22T12:56:28.683,3,False
3929,2001,Editor,2013-04-26T17:58:33.060,3,False
3931,1997,Editor,2013-04-27T11:28:14.747,3,False
3940,533,Editor,2013-04-29T04:36:22.460,3,False
3943,1388,Editor,2013-04-29T12:34:55.727,3,False
3962,200,Editor,2013-05-09T01:19:35.273,3,False
3971,1452,Editor,2013-05-09T12:22:30.473,3,False
3974,1915,Editor,2013-05-10T12:04:48.493,3,False
3980,2045,Editor,2013-05-11T12:32:05.803,3,False
4038,2021,Editor,2013-05-21T20:27:58.003,3,False
4063,2105,Editor,2013-05-27T16:10:28.460,3,False
4068,1440,Editor,2013-05-29T08:33:24.453,3,False
4086,1756,Editor,2013-06-02T23:48:48.560,3,False
4095,2129,Editor,2013-06-04T15:28:50.607,3,False
4102,1616,Editor,2013-06-05T14:12:48.533,3,False
4110,2139,Editor,2013-06-09T12:40:00.557,3,False
4115,1707,Editor,2013-06-11T19:46:41.840,3,False
4125,2152,Editor,2013-06-13T13:25:26.110,3,False
4129,163,Editor,2013-06-14T20:40:11.650,3,False
4142,2164,Editor,2013-06-17T01:15:34.663,3,False
4162,2174,Editor,2013-06-19T22:19:36.153,3,False
4165,1486,Editor,2013-06-21T07:25:24.667,3,False
4177,538,Editor,2013-06-23T21:22:22.673,3,False
4190,1079,Editor,2013-06-25T10:51:02.493,3,False
4192,2191,Editor,2013-06-25T21:34:25.093,3,False
4196,2132,Editor,2013-06-26T05:51:55.753,3,False
4201,2190,Editor,2013-06-28T05:16:18.670,3,False
4208,2203,Editor,2013-06-29T20:49:12.513,3,False
4240,2212,Editor,2013-07-03T20:26:21.533,3,False
4277,2182,Editor,2013-07-10T16:04:48.917,3,False
4307,2231,Editor,2013-07-20T17:54:48.513,3,False
4320,2278,Editor,2013-07-22T18:04:37.857,3,False
4333,2205,Editor,2013-07-25T15:08:15.150,3,False
4349,2254,Editor,2013-07-29T22:11:09.290,3,False
4357,2202,Editor,2013-07-31T13:43:29.077,3,False
4358,2104,Editor,2013-07-31T18:10:25.957,3,False
4367,2307,Editor,2013-08-02T11:27:54.710,3,False
4371,2299,Editor,2013-08-02T17:30:08.093,3,False
4381,2323,Editor,2013-08-06T01:06:35.407,3,False
4390,1611,Editor,2013-08-07T08:45:09.717,3,False
4393,2328,Editor,2013-08-07T15:52:21.790,3,False
4429,2008,Editor,2013-08-10T17:40:01.107,3,False
4434,2325,Editor,2013-08-10T18:35:12.840,3,False
4435,2334,Editor,2013-08-10T18:35:12.840,3,False
4456,971,Editor,2013-08-12T03:29:46.737,3,False
4469,2354,Editor,2013-08-12T17:43:22.597,3,False
4473,2359,Editor,2013-08-13T06:43:02.333,3,False
4500,2373,Editor,2013-08-16T19:19:48.080,3,False
4509,2367,Editor,2013-08-18T06:40:39.017,3,False
4517,2377,Editor,2013-08-21T09:29:00.793,3,False
4524,1740,Editor,2013-08-22T00:59:27.547,3,False
4530,2317,Editor,2013-08-23T00:35:42.717,3,False
4533,2396,Editor,2013-08-23T14:09:47.540,3,False
4552,2402,Editor,2013-08-25T22:38:39.870,3,False
4555,2404,Editor,2013-08-26T09:44:21.973,3,False
4558,2405,Editor,2013-08-26T13:09:23.283,3,False
4562,986,Editor,2013-08-26T20:15:51.277,3,False
4571,2410,Editor,2013-08-28T06:25:44.227,3,False
4577,2411,Editor,2013-08-28T20:50:28.347,3,False
4589,1165,Editor,2013-08-31T00:24:39.363,3,False
4592,2420,Editor,2013-08-31T23:26:54.673,3,False
4617,2432,Editor,2013-09-04T14:36:38.067,3,False
4627,2446,Editor,2013-09-07T19:42:50.903,3,False
4643,2456,Editor,2013-09-10T15:01:11.670,3,False
4644,120,Editor,2013-09-10T17:01:59.100,3,False
4701,2478,Editor,2013-09-16T13:51:27.447,3,False
4737,1679,Editor,2013-09-22T02:12:23.363,3,False
4753,990,Editor,2013-09-25T07:38:56.120,3,False
4756,2500,Editor,2013-09-25T22:38:48.483,3,False
4767,2136,Editor,2013-09-26T13:33:30.117,3,False
4770,2516,Editor,2013-09-26T14:38:45.300,3,False
4782,2518,Editor,2013-09-27T20:46:51.220,3,False
4791,2511,Editor,2013-09-29T04:34:22.620,3,False
4825,2542,Editor,2013-10-04T13:07:34.317,3,False
4835,2451,Editor,2013-10-06T22:54:14.460,3,False
4837,2313,Editor,2013-10-07T08:51:16.453,3,False
4841,2555,Editor,2013-10-07T11:21:47.427,3,False
4852,2558,Editor,2013-10-07T20:04:17.743,3,False
4855,666,Editor,2013-10-07T21:04:34.527,3,False
4859,2557,Editor,2013-10-08T06:45:02.373,3,False
4865,2566,Editor,2013-10-09T04:20:06.403,3,False
4868,1832,Editor,2013-10-09T10:06:36.363,3,False
4874,2568,Editor,2013-10-09T22:16:21.297,3,False
4883,2576,Editor,2013-10-10T20:55:07.080,3,False
4885,1236,Editor,2013-10-10T22:15:19.437,3,False
4898,1651,Editor,2013-10-11T22:50:49.420,3,False
4911,2590,Editor,2013-10-13T10:21:39.077,3,False
4933,2611,Editor,2013-10-20T12:32:21.457,3,False
4938,2534,Editor,2013-10-21T11:17:21.873,3,False
4948,2556,Editor,2013-10-22T19:06:14.237,3,False
4949,2619,Editor,2013-10-23T03:08:35.653,3,False
4951,2621,Editor,2013-10-23T06:39:50.223,3,False
4953,996,Editor,2013-10-23T07:45:05.623,3,False
4963,2635,Editor,2013-10-26T10:12:18.373,3,False
4970,2638,Editor,2013-10-29T09:42:41.513,3,False
4987,2657,Editor,2013-11-01T01:57:45.940,3,False
5001,2671,Editor,2013-11-03T03:01:21.423,3,False
5004,2629,Editor,2013-11-03T18:06:20.937,3,False
5032,2678,Editor,2013-11-06T15:27:21.617,3,False
5042,2581,Editor,2013-11-09T13:34:08.967,3,False
5068,2689,Editor,2013-11-14T02:12:18.287,3,False
5069,2125,Editor,2013-11-14T05:42:47.960,3,False
5074,2688,Editor,2013-11-15T00:42:36.130,3,False
5083,2708,Editor,2013-11-16T17:15:24.517,3,False
5093,2741,Editor,2013-11-19T02:26:37.763,3,False
5094,2121,Editor,2013-11-19T08:36:06.823,3,False
5095,2715,Editor,2013-11-19T15:33:50.970,3,False
5113,1506,Editor,2013-11-22T21:04:36.230,3,False
5116,2772,Editor,2013-11-24T13:59:18.157,3,False
5127,2779,Editor,2013-11-25T13:28:00.037,3,False
5134,1175,Editor,2013-11-25T23:21:05.623,3,False
5148,2247,Editor,2013-11-27T18:38:56.883,3,False
5151,2765,Editor,2013-11-28T01:40:56.760,3,False
5168,2549,Editor,2013-11-30T22:48:33.783,3,False
5170,2797,Editor,2013-12-01T06:57:43.043,3,False
5173,2801,Editor,2013-12-01T18:16:17.763,3,False
5189,657,Editor,2013-12-04T01:56:32.450,3,False
5194,2685,Editor,2013-12-04T15:42:15.993,3,False
5197,2660,Editor,2013-12-05T17:09:42.403,3,False
5198,2825,Editor,2013-12-05T19:25:12.533,3,False
5202,2829,Editor,2013-12-05T22:11:02.197,3,False
5270,2750,Editor,2013-12-16T10:32:41.970,3,False
5292,2881,Editor,2013-12-18T11:40:06.153,3,False
5297,2897,Editor,2013-12-18T14:30:49.553,3,False
5309,2908,Editor,2013-12-20T18:29:12.647,3,False
5312,2785,Editor,2013-12-20T23:51:07.660,3,False
5315,2910,Editor,2013-12-21T06:08:18.713,3,False
5321,2831,Editor,2013-12-22T01:50:19.860,3,False
5337,29,Editor,2013-12-23T17:49:58.720,3,False
5349,2927,Editor,2013-12-25T02:10:47.220,3,False
5363,2932,Editor,2013-12-27T13:15:30.503,3,False
5377,2879,Editor,2013-12-29T20:00:09.157,3,False
5383,2949,Editor,2013-12-31T01:27:25.940,3,False
5386,2946,Editor,2013-12-31T22:04:32.863,3,False
5400,2886,Editor,2014-01-03T08:45:18.013,3,False
5405,2967,Editor,2014-01-03T17:46:14.317,3,False
5410,2969,Editor,2014-01-04T01:29:46.747,3,False
5414,2972,Editor,2014-01-04T18:59:47.357,3,False
5418,2976,Editor,2014-01-05T02:22:13.647,3,False
5419,2286,Editor,2014-01-05T09:03:14.480,3,False
5444,3001,Editor,2014-01-08T15:49:22.517,3,False
5446,2760,Editor,2014-01-08T17:21:01.873,3,False
5452,828,Editor,2014-01-08T19:41:18.730,3,False
5461,1287,Editor,2014-01-10T10:48:06.830,3,False
5477,3020,Editor,2014-01-13T17:19:55.063,3,False
5486,3024,Editor,2014-01-14T15:54:29.993,3,False
5506,3042,Editor,2014-01-18T17:52:54.763,3,False
5527,3064,Editor,2014-01-23T04:51:51.693,3,False
5544,3074,Editor,2014-01-24T18:44:10.510,3,False
5549,3077,Editor,2014-01-25T13:07:52.697,3,False
5553,3081,Editor,2014-01-25T19:02:28.120,3,False
5576,3091,Editor,2014-01-28T04:45:22.697,3,False
5584,3103,Editor,2014-01-29T15:58:50.797,3,False
5597,2712,Editor,2014-02-02T09:12:18.643,3,False
5604,1806,Editor,2014-02-03T09:55:47.500,3,False
5616,3124,Editor,2014-02-05T12:42:18.863,3,False
5632,3132,Editor,2014-02-07T19:36:11.453,3,False
5639,3136,Editor,2014-02-08T12:43:03.190,3,False
5646,113,Editor,2014-02-09T22:23:50.463,3,False
5661,3156,Editor,2014-02-12T23:14:22.783,3,False
5670,1508,Editor,2014-02-15T05:13:34.027,3,False
5678,2812,Editor,2014-02-17T20:59:51.257,3,False
5679,3161,Editor,2014-02-18T05:13:34.443,3,False
5689,3186,Editor,2014-02-19T07:54:19.660,3,False
5702,3199,Editor,2014-02-22T15:05:11.323,3,False
5704,3205,Editor,2014-02-22T19:07:32.917,3,False
5705,3207,Editor,2014-02-22T19:22:35.063,3,False
5730,3233,Editor,2014-02-26T18:05:28.793,3,False
5740,289,Editor,2014-02-28T13:17:55.117,3,False
5744,3248,Editor,2014-03-02T15:06:11.760,3,False
5758,3257,Editor,2014-03-05T10:12:35.507,3,False
5815,3306,Editor,2014-03-14T09:21:43.450,3,False
